Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,7/10/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Philippines,PHL,CO2 emissions (metric tons per capita) in Tanker Truck equivalents,EN.ATM.CO2E.PC,0.004200275,0.004251888,0.004879047,0.005240451,0.005672875,0.005988277,0.006698655,0.007353159,0.008716147,0.008699463,0.009162743,0.009910403,0.009230436,0.010700777,0.010068088,0.010429355,0.0109561,0.011151988,0.011064554,0.010956106,0.010342704,0.009427942,0.009261679,0.009119745,0.007766711,0.006841198,0.006934787,0.007555747,0.008495065,0.008587175,0.00893229,0.009164871,0.009926006,0.00983649,0.010639919,0.01151683,0.011525135,0.012898554,0.012275072,0.011995091,0.012442847,0.011805587,0.011606568,0.011384877,0.011574569,0.011475463,0.010196068,0.010686044,0.011484183,0.011111364,0.011956333,0.011842613,0.012420009,0.013138588,0.013915041,,,,
Palau,PLW,CO2 emissions (metric tons per capita) in Tanker Truck equivalents,EN.ATM.CO2E.PC,0.01987261,0.067629958,0.065873166,0.068895569,0.071923427,0.07941368,0.078163406,0.085721027,0.088923602,0.150419818,0.152071904,0.181238845,0.184891365,0.184518788,0.200516121,0.199381769,0.117228196,0.191933488,0.117416313,0.134965231,0.171392082,0.169996267,0.166777258,0.162530886,0.158195087,0.157889413,0.154430481,0.151237555,0.168531516,0.204617357,0.206322509,0.201204866,0.19593872,0.190718499,0.185847003,0.181007011,0.17659321,0.175160884,0.171393165,0.170637621,0.172780927,0.172780534,0.168099996,0.169090991,0.168597344,0.174238465,0.178871796,0.179904534,0.179080594,0.177874531,0.186551013,0.188758717,0.189882281,0.193006205,0.195541306,,,,
Papua New Guinea,PNG,CO2 emissions (metric tons per capita) in Tanker Truck equivalents,EN.ATM.CO2E.PC,0.001054431,0.001162317,0.001120073,0.001424201,0.001455782,0.001621098,0.00177762,0.002224534,0.002503358,0.002713929,0.00329658,0.003833036,0.005755778,0.005959979,0.006862271,0.006462316,0.006467827,0.006335062,0.006546777,0.006838927,0.006782967,0.006974337,0.006840091,0.006871256,0.006812814,0.006899095,0.006528168,0.007203718,0.006620629,0.005977784,0.006141806,0.005783493,0.005621034,0.00533594,0.005701837,0.005259555,0.005453389,0.006265569,0.00679225,0.005664418,0.006035201,0.007109369,0.007569772,0.008393055,0.009350856,0.008939072,0.008581298,0.011899753,0.009101704,0.009437296,0.008625725,0.009439545,0.008810532,0.010514822,0.010525208,,,,
Poland,POL,CO2 emissions (metric tons per capita) in Tanker Truck equivalents,EN.ATM.CO2E.PC,0.089229052,0.091644196,0.094699565,0.099664037,0.103353079,0.104077987,0.105582536,0.107305189,0.113166401,0.119434469,0.123382557,0.126489196,0.132138505,0.133394649,0.136345131,0.146160064,0.153754658,0.159907911,0.163577295,0.166188593,0.172880162,0.151215212,0.154268946,0.152875601,0.155643774,0.158670217,0.16023323,0.163543293,0.156085411,0.147784141,0.127974214,0.125174285,0.122410846,0.121586074,0.114707421,0.11806481,0.121930234,0.119716513,0.111424775,0.108109062,0.103558358,0.104277366,0.10209215,0.104731559,0.105542968,0.104938135,0.11069761,0.109136666,0.109321685,0.103268657,0.110052645,0.110248555,0.104313345,0.105193044,0.0995122,,,,
Pre-demographic dividend,PRE,CO2 emissions (metric tons per capita) in Tanker Truck equivalents,EN.ATM.CO2E.PC,0.002078955,0.002168253,0.002210228,0.002325093,0.002482744,0.003555271,0.004148349,0.003551252,0.003337749,0.004045506,0.004691676,0.005608501,0.006091035,0.006569134,0.007133014,0.006268244,0.007036781,0.006426971,0.006221882,0.007571932,0.007153496,0.00625285,0.006017525,0.005950246,0.006197323,0.006282061,0.00613282,0.005881817,0.006739028,0.005926163,0.004451218,0.0042523,0.004722263,0.004728391,0.00451086,0.004804313,0.00474382,0.004538475,0.004374155,0.004378352,0.005183992,0.005687606,0.005888314,0.005964905,0.006705653,0.006598911,0.006105555,0.005329756,0.005901709,0.005762502,0.006238424,0.006741989,0.007001461,0.007166388,0.007179185,,,,
Puerto Rico,PRI,CO2 emissions (metric tons per capita) in Tanker Truck equivalents,EN.ATM.CO2E.PC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
"Korea, Dem. People’s Rep.",PRK,CO2 emissions (metric tons per capita) in Tanker Truck equivalents,EN.ATM.CO2E.PC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034726539,0.0375811,0.040219106,0.041331425,0.039264425,0.039783683,0.040360573,0.041852098,0.042320439,0.035151039,0.038734985,0.03830115,0.035835144,0.025771716,0.026185612,0.019121972,0.02141079,,,,
Portugal,PRT,CO2 emissions (metric tons per capita) in Tanker Truck equivalents,EN.ATM.CO2E.PC,0.012292535,0.01347697,0.013693114,0.014696964,0.016150174,0.017063119,0.017567327,0.018510554,0.01949081,0.022088791,0.023269677,0.025126235,0.028146137,0.0306734,0.031324262,0.031090353,0.03172846,0.031819472,0.031498314,0.034297796,0.036578184,0.036587616,0.039072995,0.04012061,0.038490333,0.036196179,0.040271196,0.041622686,0.043502186,0.054526279,0.056118598,0.058470526,0.064217864,0.062341746,0.063145916,0.068485961,0.066540702,0.069500077,0.075332245,0.083468457,0.080704307,0.080169949,0.084856853,0.077483924,0.079734417,0.082276482,0.075254237,0.075525653,0.069743212,0.067862377,0.060269429,0.059714419,0.057930277,0.057506345,0.057341197,,,,
Paraguay,PRY,CO2 emissions (metric tons per capita) in Tanker Truck equivalents,EN.ATM.CO2E.PC,0.002116163,0.002458798,0.002588462,0.002638841,0.002707629,0.003352001,0.003046582,0.002818375,0.003323046,0.002856233,0.003981955,0.003311712,0.003644776,0.004326086,0.004633724,0.003982649,0.004783366,0.005225256,0.00641176,0.005693241,0.006209825,0.005621327,0.005374908,0.005402256,0.005545889,0.005585653,0.005825657,0.006436362,0.007157205,0.007224229,0.006781444,0.006518286,0.007535459,0.008333024,0.009737698,0.01098547,0.010160406,0.011111048,0.011670651,0.01142788,0.009174007,0.009318077,0.009327989,0.009565738,0.009445231,0.008710071,0.008923603,0.009128631,0.00969073,0.009797012,0.010799566,0.011120516,0.010893329,0.01105052,0.011438039,,,,
West Bank and Gaza,PSE,CO2 emissions (metric tons per capita) in Tanker Truck equivalents,EN.ATM.CO2E.PC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001937076,0.002867276,0.003016487,0.003588267,0.00595911,0.004972178,0.005369876,0.007634124,0.010935676,0.008807146,0.008807216,0.007568127,0.00750047,0.007115867,0.007663525,0.007318167,0.007918556,0,,,,
Pacific island small states,PSS,CO2 emissions (metric tons per capita) in Tanker Truck equivalents,EN.ATM.CO2E.PC,0.004982296,0.005184457,0.006236629,0.006328244,0.009593716,0.008154407,0.007980891,0.008919991,0.009235537,0.00987291,0.01113274,0.012294633,0.012477194,0.013174609,0.013713425,0.013182915,0.010217704,0.014497221,0.01306483,0.014789367,0.014469362,0.017337481,0.014458296,0.013181322,0.01166841,0.012126729,0.011938873,0.010670001,0.011675587,0.012650401,0.01364147,0.012469078,0.012670203,0.012611826,0.012451706,0.012467456,0.012756817,0.012562543,0.012255375,0.012361209,0.012739199,0.014358921,0.013115517,0.014123781,0.015742748,0.013991474,0.014626441,0.014481066,0.012622787,0.012278534,0.014511507,0.013641999,0.013309009,0.013784485,0.01411342,,,,
Post-demographic dividend,PST,CO2 emissions (metric tons per capita) in Tanker Truck equivalents,EN.ATM.CO2E.PC,0.102362717,0.102914666,0.10626236,0.110835693,0.115064236,0.118785895,0.122842662,0.127065595,0.132694942,0.139406094,0.150093393,0.150986674,0.156881818,0.163431125,0.157889917,0.151027909,0.157491041,0.15925238,0.162195929,0.16505697,0.159080716,0.152312627,0.145603773,0.144251729,0.147189461,0.147591857,0.146428512,0.14997521,0.154692122,0.157942225,0.154081584,0.153875341,0.153918595,0.153112555,0.152584536,0.153257962,0.156038973,0.155663082,0.154609559,0.155908312,0.159053192,0.157661526,0.157632899,0.159077563,0.159873423,0.158858765,0.156949907,0.156952231,0.15306081,0.142658821,0.146821556,0.143433194,0.140334181,0.139585978,0.137143096,,,,
French Polynesia,PYF,CO2 emissions (metric tons per capita) in Tanker Truck equivalents,EN.ATM.CO2E.PC,0.006217508,0.009623833,0.007543717,0.010061242,0.009693792,0.011949184,0.016563402,0.018447573,0.019729058,0.019995581,0.023284514,0.026312853,0.02418174,0.022561399,0.022565356,0.021454523,0.025785176,0.02602588,0.028599323,0.025130085,0.025332551,0.02765977,0.027452016,0.033338344,0.035227939,0.043874725,0.044053801,0.04318845,0.039593214,0.036706851,0.028897298,0.028117032,0.026468438,0.026732954,0.027195797,0.026044851,0.025765199,0.026319015,0.025574754,0.02774273,0.031261859,0.036665862,0.037630564,0.040340644,0.039443085,0.042019535,0.041846516,0.041204439,0.042282193,0.042275034,0.042631039,0.041163724,0.040062482,0.040224524,0.039127348,,,,
Qatar,QAT,CO2 emissions (metric tons per capita) in Tanker Truck equivalents,EN.ATM.CO2E.PC,0.049174896,0.041538048,0.044866491,1.316714484,1.22929391,1.131302424,1.040841321,1.025977657,1.005655043,0.941206226,0.914900744,1.014666365,1.094002822,1.160796286,0.903752215,0.882722296,0.791361391,0.720763254,0.726319972,0.926532457,0.775374353,0.686497609,0.589930679,0.482289876,0.478365818,0.442782862,0.442550117,0.360616212,0.35597669,0.41079663,0.327275665,0.480903067,0.716209822,0.81100127,0.789084407,0.819618101,0.818274796,0.927220373,0.777669916,0.728809495,0.776005622,0.89105767,0.844957601,0.806206107,0.754640904,0.779468941,0.821633371,0.687498971,0.597495123,0.553709568,0.517073183,0.523023632,0.567386489,0.481703965,0.580583902,,,,
Romania,ROU,CO2 emissions (metric tons per capita) in Tanker Truck equivalents,EN.ATM.CO2E.PC,0.03844072,0.039792052,0.045277811,0.048965139,0.050460192,0.054758402,0.057996062,0.062434717,0.066986137,0.07386692,0.07851958,0.081407869,0.084859038,0.092100933,0.095019659,0.100873904,0.10734916,0.108551495,0.116935253,0.117500254,0.117019423,0.11702621,0.115106044,0.117538636,0.110593035,0.113059854,0.11706527,0.122384225,0.122161346,0.122393561,0.099327023,0.080741199,0.074712337,0.072867079,0.06938733,0.073559572,0.073396248,0.066104803,0.058716697,0.052866266,0.053488465,0.057799947,0.059236403,0.062012024,0.059800205,0.059892845,0.064554801,0.064801857,0.06211368,0.053021061,0.05192234,0.0557708,0.053935868,0.046997181,0.046546911,,,,
Russian Federation,RUS,CO2 emissions (metric tons per capita) in Tanker Truck equivalents,EN.ATM.CO2E.PC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185067164,0.172779319,0.151569183,0.145559418,0.144117695,0.136573858,0.134065385,0.137684441,0.14068203,0.141244419,0.141857308,0.146818209,0.147215078,0.148974433,0.154476067,0.154520209,0.159048273,0.145934025,0.15481001,0.163289396,0.169247803,0.164066143,0.156970185,,,,
Rwanda,RWA,CO2 emissions (metric tons per capita) in Tanker Truck equivalents,EN.ATM.CO2E.PC,0.000479554,0.000615232,0.000365716,0.000359535,0.000153413,0.000195044,0.000175371,0.000156094,0.000206286,0.00021319,0.000206715,0.000213162,0.000219147,0.000224608,0.000229436,0.000533851,0.000786421,0.000761205,0.000796814,0.000789756,0.00127169,0.001493866,0.001463852,0.001620692,0.001422718,0.001326746,0.001227956,0.001202859,0.001301224,0.001254123,0.000985677,0.000911404,0.000963308,0.001046244,0.001054898,0.001047978,0.001057563,0.001028358,0.00092726,0.000899531,0.000881093,0.000855148,0.000835268,0.00080555,0.000805287,0.00079074,0.000772979,0.00079565,0.000754314,0.000779061,0.000778493,0.000853604,0.000924891,0.00098331,0.001002968,,,,
South Asia,SAS,CO2 emissions (metric tons per capita) in Tanker Truck equivalents,EN.ATM.CO2E.PC,0.003223487,0.00339735,0.003661932,0.003870471,0.00372266,0.003996372,0.00403722,0.003992519,0.004268567,0.004242136,0.004233536,0.004308782,0.004353602,0.004412093,0.0044584,0.004725276,0.00480347,0.00497001,0.004950962,0.005093809,0.005284234,0.005565429,0.005645962,0.005958695,0.005987194,0.006434555,0.006720619,0.007018925,0.007409429,0.007889765,0.008299893,0.008572311,0.008921054,0.009052755,0.009400349,0.009743334,0.010406743,0.010580353,0.010574317,0.011005456,0.01124086,0.01118662,0.011174933,0.011451462,0.011879987,0.012343143,0.012955568,0.013755519,0.014951394,0.016197296,0.015907263,0.01674559,0.017957971,0.017872489,0.019282139,,,,
Saudi Arabia,SAU,CO2 emissions (metric tons per capita) in Tanker Truck equivalents,EN.ATM.CO2E.PC,0.008671638,0.011207235,0.018982309,0.020356763,0.019947674,0.011535538,0.016928633,0.064997502,0.071511615,0.083453455,0.102728707,0.129781709,0.14566251,0.187639341,0.185380186,0.148690322,0.172284595,0.190604212,0.176264319,0.200116024,0.231397029,0.225292104,0.190449456,0.182204309,0.165986974,0.174219818,0.196618762,0.174763069,0.17792968,0.172159032,0.151515294,0.211338627,0.218710901,0.233871626,0.223822429,0.167020874,0.179960952,0.147501389,0.138969665,0.148449727,0.190227716,0.185567675,0.198161903,0.192924539,0.226522044,0.221025952,0.23383684,0.203831399,0.219968953,0.233124339,0.250307764,0.234097563,0.25646889,0.238329367,0.257355924,,,,
Sudan,SDN,CO2 emissions (metric tons per capita) in Tanker Truck equivalents,EN.ATM.CO2E.PC,0.001718079,0.001705192,0.00177892,0.001957947,0.002108608,0.00267745,0.00283462,0.003319712,0.003142864,0.004111003,0.004630597,0.004612607,0.004830758,0.004726316,0.004797448,0.003465458,0.002971581,0.002914722,0.00254774,0.002558092,0.002594837,0.00243637,0.002474892,0.002443149,0.002121643,0.002392464,0.002427332,0.001864978,0.002629655,0.001985853,0.002682333,0.002438147,0.002114301,0.001412752,0.001878271,0.001887339,0.001890123,0.002245199,0.00189185,0.001994584,0.002106615,0.002357105,0.002920289,0.003171702,0.003894899,0.003626567,0.003854821,0.004404607,0.004519996,0.004586327,0.004570365,0.004370429,0.003980763,0.004099648,0.003967866,0,0,0,0
Senegal,SEN,CO2 emissions (metric tons per capita) in Tanker Truck equivalents,EN.ATM.CO2E.PC,0.003421192,0.003270355,0.003181974,0.003276545,0.003416823,0.006089601,0.006008115,0.002377619,-0.000266053,0.001573764,0.004070493,0.004082622,0.004260967,0.00440576,0.005110209,0.006932234,0.004645729,0.005733617,0.006558886,0.007059697,0.007946935,0.007602355,0.006842434,0.005723631,0.006975238,0.005476,0.005283255,0.004723237,0.005123845,0.006699809,0.005598501,0.005846167,0.005765648,0.005782707,0.006104504,0.00532352,0.005555421,0.004731637,0.004855538,0.005118835,0.005321237,0.005712401,0.005806169,0.006249032,0.006408094,0.006937885,0.005501674,0.005869081,0.005616747,0.004919283,0.008086713,0.008499203,0.007816567,0.00809039,0.008270585,,,,
Singapore,SGP,CO2 emissions (metric tons per capita) in Tanker Truck equivalents,EN.ATM.CO2E.PC,0.011204234,0.016282025,0.019498517,0.025069704,0.026623184,0.017751462,0.004617485,0.020472059,0.035659922,0.046701886,0.116205248,0.103961747,0.136786032,0.128099897,0.13042695,0.143597531,0.173384386,0.161165559,0.186535643,0.200631487,0.172380732,0.140332013,0.148815815,0.172805541,0.161841094,0.161691069,0.169640422,0.155526975,0.167935451,0.189196439,0.193306587,0.191150739,0.198430698,0.204505533,0.238825416,0.158405873,0.179233837,0.203764344,0.163880578,0.167432096,0.161062011,0.158488419,0.149725062,0.100159038,0.090466317,0.094213945,0.092634791,0.057487505,0.098845141,0.148456745,0.145094106,0.115485801,0.090637523,0.136510219,0.136435424,,,,
Solomon Islands,SLB,CO2 emissions (metric tons per capita) in Tanker Truck equivalents,EN.ATM.CO2E.PC,0.001235746,0.001599757,0.001552905,0.001507127,0.001828268,0.002483677,0.002410131,0.003006492,0.003238824,0.003135298,0.003332181,0.003797918,0.004219929,0.004873198,0.00469035,0.004015993,0.004113903,0.005137159,0.003833089,0.006535247,0.005895686,0.007533149,0.006500164,0.007437211,0.00720709,0.007350017,0.007311943,0.00744563,0.00707655,0.007042945,0.00622624,0.006053223,0.005737084,0.005576396,0.005281321,0.005269438,0.005123386,0.004982142,0.004845771,0.00495609,0.004823091,0.004923726,0.004793824,0.004778181,0.004658116,0.004545321,0.004540785,0.004833352,0.004918418,0.004994016,0.004966016,0.004840747,0.004714145,0.004673108,0.004547787,,,,
Sierra Leone,SLE,CO2 emissions (metric tons per capita) in Tanker Truck equivalents,EN.ATM.CO2E.PC,0.004084353,0.001630259,0.00180863,0.002020278,0.001633434,0.00149025,0.001560051,0.001289863,0.001927785,0.005443126,0.004209066,0.003798551,0.003145712,0.002449399,0.002317748,0.002285615,0.001924484,0.002143548,0.002905884,0.002710305,0.002378128,0.002648528,0.002070555,0.002521167,0.002199687,0.002308992,0.002280516,0.001634899,0.00145983,0.001163835,0.001494603,0.001663278,0.001362172,0.001368077,0.001576912,0.001229398,0.001452037,0.001354878,0.001251962,0.001087846,0.001228268,0.001582705,0.001622766,0.00166135,0.001563339,0.001281174,0.001665529,0.001418312,0.001432507,0.001377517,0.001498165,0.001812098,0.002032126,0.002298483,0.002469686,,,,
El Salvador,SLV,CO2 emissions (metric tons per capita) in Tanker Truck equivalents,EN.ATM.CO2E.PC,0.002965634,0.002711469,0.002931318,0.004936021,0.005245342,0.004306497,0.005246464,0.004528524,0.004796346,0.004410807,0.005154299,0.005304971,0.005748977,0.006575745,0.006432242,0.006718355,0.006891562,0.006982053,0.007149965,0.007016108,0.006153709,0.005201461,0.004939171,0.005243409,0.004365026,0.005329507,0.005269397,0.00639902,0.006373814,0.006589994,0.006309681,0.007860136,0.008111066,0.009150908,0.010936046,0.011824179,0.010630273,0.012612659,0.013270968,0.012906601,0.012911081,0.013284628,0.013409903,0.014472254,0.013989859,0.014116884,0.014907939,0.015129669,0.01413145,0.013851224,0.013823964,0.014170997,0.014139982,0.013162309,0.013217222,,,,
San Marino,SMR,CO2 emissions (metric tons per capita) in Tanker Truck equivalents,EN.ATM.CO2E.PC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Somalia,SOM,CO2 emissions (metric tons per capita) in Tanker Truck equivalents,EN.ATM.CO2E.PC,0.000405123,0.000414002,0.000489793,0.000462877,0.000598476,0.000569529,0.000586791,0.000932424,0.000615454,0.000630674,0.000831479,0.000712982,0.000892814,0.000995027,0.001202575,0.001713918,0.00148616,0.002203715,0.00137277,0.001095638,0.00171573,0.000559165,0.001439849,0.001870289,0.001431059,0.001708511,0.001815868,0.001917058,0.001905654,0.001776178,0.001343756,0.001288001,0.001237652,0.001161198,0.001132509,0.001043237,0.000979383,0.000899172,0.000825268,0.000760483,0.000716756,0.000723925,0.000817465,0.000801199,0.000776299,0.000752771,0.000730599,0.000727273,0.000698522,0.000675273,0.000673107,0.000647183,0.000633736,0.000616844,0.000600308,,,,
Serbia,SRB,CO2 emissions (metric tons per capita) in Tanker Truck equivalents,EN.ATM.CO2E.PC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.096464507,0.09407463,0.093828733,0.083510034,0.083433651,0.090067211,0.081024625,0.082937658,0.069930129,,,,
Sub-Saharan Africa (excluding high income),SSA,CO2 emissions (metric tons per capita) in Tanker Truck equivalents,EN.ATM.CO2E.PC,0.007346528,0.007507777,0.007589807,0.007768658,0.008323289,0.009015354,0.008974669,0.009101062,0.009069691,0.009597189,0.010310253,0.01155849,0.011864856,0.012271036,0.012672465,0.011968633,0.012241483,0.011999303,0.011859747,0.012997915,0.013074893,0.013567691,0.013915276,0.013739305,0.014327377,0.014273911,0.014046204,0.013437411,0.013902854,0.012861897,0.011400632,0.01145932,0.01075701,0.01097234,0.010873447,0.011359552,0.011290243,0.011462349,0.010888676,0.010690199,0.011222348,0.011100876,0.010773779,0.01150347,0.012362689,0.01155626,0.011807593,0.011909342,0.012134705,0.01163961,0.011367716,0.011228963,0.01106652,0.011002417,0.011235751,,,,
South Sudan,SSD,CO2 emissions (metric tons per capita) in Tanker Truck equivalents,EN.ATM.CO2E.PC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001742339,0.001851737,0.001876466,,,,
Sub-Saharan Africa,SSF,CO2 emissions (metric tons per capita) in Tanker Truck equivalents,EN.ATM.CO2E.PC,0.007345491,0.007506711,0.007588725,0.007767548,0.008322059,0.009013977,0.008973291,0.00909965,0.009068278,0.009595667,0.010309606,0.011557744,0.011864499,0.012270732,0.012672355,0.011968752,0.012242366,0.012000298,0.011860453,0.012999966,0.013075948,0.013568728,0.013915723,0.013740239,0.014328174,0.014276233,0.014048913,0.013441102,0.013906257,0.012866339,0.011402929,0.011462086,0.01075979,0.01097525,0.010876687,0.011362533,0.01129395,0.011468228,0.01089639,0.010699299,0.011232383,0.011111884,0.010782685,0.011512271,0.012374543,0.011567049,0.011818793,0.011918693,0.012144583,0.011646605,0.011373277,0.011232879,0.011071777,0.011007,0.011241431,,,,
Small states,SST,CO2 emissions (metric tons per capita) in Tanker Truck equivalents,EN.ATM.CO2E.PC,0.012154557,0.016554885,0.019859525,0.019489285,0.025533463,0.026340972,0.025669642,0.029463457,0.031271726,0.031113063,0.046995255,0.052557955,0.057106035,0.067476521,0.061207235,0.061620428,0.063724773,0.068154013,0.070590202,0.071421212,0.069414535,0.058836867,0.05793282,0.051529406,0.052604005,0.055353716,0.051958062,0.051877686,0.052279288,0.056599738,0.055688932,0.058578897,0.06490905,0.065905671,0.06402114,0.063619697,0.066332967,0.068514125,0.065840505,0.065011872,0.067426131,0.07075154,0.071173249,0.074540546,0.075310762,0.080045683,0.08573962,0.090391405,0.090499135,0.086512495,0.09007494,0.091862603,0.093453134,0.091016331,0.098790741,,,,
Sao Tome and Principe,STP,CO2 emissions (metric tons per capita) in Tanker Truck equivalents,EN.ATM.CO2E.PC,0.002264804,0.002254287,0.002258587,0.001511539,0.002265685,0.002244213,0.002200436,0.00214016,0.002763785,0.002678021,0.002604142,0.001907494,0.001868651,0.002443563,0.002990919,0.002919472,0.004543121,0.004407565,0.004809334,0.004674617,0.005574274,0.005958124,0.00634413,0.00720477,0.006609161,0.006939854,0.006326164,0.006164071,0.005570637,0.005425289,0.005293809,0.005174568,0.00506574,0.004966628,0.004875873,0.004792521,0.004716303,0.004645957,0.004578011,0.004508961,0.004435968,0.004694922,0.005267663,0.005809186,0.006315177,0.00647366,0.006905622,0.006713817,0.006524707,0.00690029,0.007266595,0.007366125,0.007987401,0.007834254,0.007688558,,,,
Suriname,SUR,CO2 emissions (metric tons per capita) in Tanker Truck equivalents,EN.ATM.CO2E.PC,0.019898394,0.019193375,0.021564736,0.022564261,0.025009304,0.032024493,0.042922544,0.050825374,0.053914884,0.055409983,0.057920469,0.061528417,0.062806245,0.076490951,0.058655195,0.074459097,0.073910208,0.070306347,0.088520529,0.084690372,0.087360752,0.07467388,0.06872961,0.050248793,0.056431907,0.057414332,0.062278913,0.061151627,0.0639127,0.061858725,0.057868993,0.065821329,0.06508591,0.063170587,0.062254974,0.061853814,0.061625683,0.061459912,0.060702074,0.060499187,0.061742879,0.065800856,0.042983629,0.041883968,0.041888892,0.042278444,0.04572944,0.045677708,0.049752619,0.050667878,0.060091359,0.048708993,0.055248532,0.046389246,0.047642471,,,,
Slovak Republic,SVK,CO2 emissions (metric tons per capita) in Tanker Truck equivalents,EN.ATM.CO2E.PC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110254985,0.106598853,0.100087051,0.10397722,0.101778878,0.100941877,0.099410744,0.096268619,0.088156334,0.096864413,0.096637815,0.097297698,0.095483207,0.096973667,0.096345816,0.090591393,0.092805912,0.083652015,0.088985432,0.084662381,0.080209464,0.080921413,0.074948125,,,,
Slovenia,SVN,CO2 emissions (metric tons per capita) in Tanker Truck equivalents,EN.ATM.CO2E.PC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.082742188,0.087497254,0.088769776,0.095825318,0.099546868,0.10571836,0.101490762,0.101712045,0.095822129,0.100764378,0.102343286,0.10288969,0.10437952,0.104999665,0.107156581,0.106559025,0.113667477,0.099173978,0.099097887,0.097307885,0.095121539,0.090939256,0.082256908,,,,
Sweden,SWE,CO2 emissions (metric tons per capita) in Tanker Truck equivalents,EN.ATM.CO2E.PC,0.087058599,0.085997462,0.089857821,0.096394007,0.104420461,0.107201399,0.123078689,0.116097742,0.129975392,0.143656235,0.152050991,0.138276439,0.138179219,0.142147506,0.12960557,0.130602687,0.142178492,0.13765634,0.127225457,0.135558051,0.114307253,0.110465515,0.099049584,0.092657769,0.091042168,0.098914357,0.098121994,0.094136047,0.090136893,0.086559601,0.080346417,0.07915278,0.077928242,0.078584923,0.08276074,0.082718093,0.083717652,0.07803943,0.079235634,0.076378958,0.073635558,0.076079244,0.085176444,0.080953065,0.08025207,0.075593242,0.072266392,0.069546226,0.070533469,0.061310714,0.073435902,0.07247759,0.065426275,0.06184036,0.059282263,,,,
Eswatini,SWZ,CO2 emissions (metric tons per capita) in Tanker Truck equivalents,EN.ATM.CO2E.PC,0.001298029,0.000141385,0,0,0.000398857,0.002856137,0.006956043,0.007624226,0.009075709,0.009621888,0.011256459,0.011917906,0.011046228,0.010419364,0.008512085,0.008936298,0.00856768,0.008481898,0.010595308,0.010420886,0.010487337,0.00949524,0.009172139,0.005508603,0.006542109,0.008332749,0.008385875,0.00771636,0.007465693,0.007234394,0.006846967,0.00511129,0.004031353,0.001968644,0.007059985,0.00649457,0.004774761,0.016526824,0.016397294,0.016505058,0.015643176,0.014942321,0.014624229,0.013479094,0.013291434,0.013094757,0.012978227,0.013501827,0.013824154,0.013083139,0.012901412,0.012950669,0.014797641,0.013265547,0.0145407,,,,
Sint Maarten (Dutch part),SXM,CO2 emissions (metric tons per capita) in Tanker Truck equivalents,EN.ATM.CO2E.PC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26626228,0.258585639,0.25762939,,,,
